"lastname","นามสกุล",
"LaTeX",,
"Latin","ละติน, ภาษาละติน",
"Latvia","ลัตเวีย","ชื่อประเทศในยุโรปตะวันออก, สาธารณรัฐลัตเวีย (Republic of Latvia)"
"launch","การเริ่มใช้งานโปรแกรม",
"launcher","ปุ่มเรียก",
"layer","เลเยอร์",
"layout","การวางรูปแบบ, การจัดวาง, การจัดเรียง",
"leader","ผู้นำ",
"league",,
"Lebanon","เลบานอน","สาธารณรัฐเลบานอน (The Republic of Lebanon)"
"ledger",,
"legal","เกี่ยวกับกฎหมาย, ถูกต้องตามกฎหมาย",
"legend","คำอธิบายใต้ภาพ",
"legibility","ความง่ายในการอ่าน, ลักษณะที่เข้าใจได้ง่าย",
"length","ความยาว",
"lens","เลนส์",
"lesser","น้อยกว่า",
"letter","จดหมาย, ตัวอักษร",
"letterhead","หัวจดหมาย",
"level","ระดับ",
"Lhasa","ลาซา",
"Liberia","ไลบีเรีย","สาธารณรัฐไลบีเรีย (Republic of Liberia)"
"library","ไลบรารี",
"Libya","ลิเบีย","สาธารณรัฐสังคมนิยมประชาชนอาหรับลิเบีย (The Great Socialist People&#8217;s Libyan Arab Jamahiriya)"
"license","ใบอนุญาต, การอนุญาต, สัญญาอนุญาตสิทธิ์","ใบอนุญาต ใช้ในกรณีเช่น driver's license = ใบอนุญาตขับขี่ (คงไม่ได้ใช้ในการแปลข้อความของโปรแกรม), สัญญาอนุญาตเช่น สัญญาอนุญาตสิทธิ์ใช้ซอฟต์แวร์"
"license agreement","ข้อตกลงสัญญาอนุญาตสิทธิ์",
"licensing",,
"Liechtenstein","ลิกเตนสไตน์","ชื่อประเทศในทวีปยุโรป, ราชรัฐลิกเตนสไตน์ (Principality of Liechtenstein)"
"light","สว่าง, อ่อน",
"lighten","ทำให้สว่าง",
"lighting","การจัดแสง",
"LILO",,
"lime","เหลืองแกมเขียว",
"limit","จำกัด, ขีดจำกัด",
"line","บรรทัด, เส้นบรรทัด, เส้น, แถว, แนว",
"linear","เป็นเส้นตรง",
"linear transfer",,
"link","ลิงก์, การเชื่อมโยง, เชื่อมโยง",
"Linux","ลินุกซ์",
"liquid","ของเหลว",
"list","รายการ",
"literal","ตามตัวอักษร",
"Lithuania","ลิทัวเนีย","ชื่อประเทศในยุโรปตะวันออก, สาธารณรัฐลิทัวเนีย (Republic of Lithuania)"
"live",,
"load","โหลด, เรียกข้อมูล",
"local","ท้องที่, (ตัวแปร) เฉพาะที่, พื้นที่, (เครื่อง) ฝั่งนี้",
"locale","รูปแบบภาษา",
"localhost","localhost, เครื่องฝั่งนี้",
"locality","ตำแหน่งที่อยู่, ตำแหน่งที่ตั้ง",
"locate","ก่อตั้ง, ตั้ง, สร้าง",
"location","ทำเล, ตำแหน่งที่ตั้ง, สถานที่",
"lock","ล็อค, ปิดตาย, ปิดกั้น, ยึด",
"log","ปูม",
"logarithm","ลอการิทึม",
"logic","ตรรกศาสตร์",
"logical","ทางตรรกะ",
"login","เข้าระบบ",
"logo","โลโก้, สัญลักษณ์",
"logon","เข้าระบบ",
"logout","ออกจากระบบ",
"long","ช้า, ยาว",
"look","มองดู, ค้นหา",
"lookup","ค้นหา",
"loop","รูปวงแหวน, เคลื่อนที่เป็นรูปวงแหวน, วนรอบ, การวนรอบ",
"loopback","การวนกลับ, วกกลับ",
"loss","เสียหาย, สูญเสีย",
"lost","ที่ถูกทำลาย, ที่สูญหาย",
"lowercase","ตัวพิมพ์เล็ก",
"Luxembourg","ลักเซมเบิร์ก","ชื่อประเทศในทวีปยุโรป, ราชรัฐลักเซมเบิร์ก (The Grand Duchy of Luxembourg)"
"lyrics","เนื้อเพลง",
"Macedonia","มาซิโดเนีย",
"machine","เครื่อง, เครื่องจักร, เครื่องยนตร์, กลไก",
"Macintosh","แมคอินทอช",
"macro","แมโคร",
"Madagascar","มาดากัสการ์","สาธารณรัฐมาดากัสการ์ (Republic of Madagascar)"
"magenta","ม่วงแดง",
"magnification","การขยายใหญ่ขึ้น",
"magnify","ขยายใหญ่",
"mail","เมล, จดหมาย, ส่งจดหมาย",
"mailbox","กล่องจดหมาย","ตู้จดหมายอิเล็กทรอนิกส์"
"maildir",,
"mailer","โปรแกรมส่งจดหมาย, โปรแกรมส่งเมล",
"mailing list","เมลลิงลิสต์","ระบบกระจายข่าวสารทางอีเมล สมาชิกทุกคนจะได้รับข้อความข่าวสาร"
"mail merge","การผสานจดหมาย, จดหมายเวียน",
"maintainer","ผู้ดูแล",
"maintenance","การรักษาสภาพ, การดูแล",
"Malacca","มะละกา","ชื่อรัฐในประเทศมาเลเซีย"
"Malawi","มาลาวี","สาธารณรัฐมาลาวี (Republic of Malawi)"
"Malaysia","มาเลเซีย",
"Mali","มาลี","สาธารณรัฐมาลี (Republic of Mali)"
"Malta","มอลตา","ชื่อประเทศในทวีปยุโรป, สาธารณรัฐมอลตา (Republic of Malta)"
"management","การจัดการ",
"manager","ตัวจัดการ, ผู้จัดการ, โปรแกรมจัดการ, เครื่องมือจัดการ",
"mandatory",,
"Mandrake",,
"Manchuria","แมนจูเรีย","ภูมิภาคหนึ่งของจีน"
"man pages",,
"manual","ด้วยตนเอง, แบบปรับเลือกเอง",
"manually","ด้วยตนเอง, โดยกำหนดเอง, โดยกำหนดเอง, โดยปรับเลือกเอง",
"manual page",,
"manufacturer","ผู้ผลิต",
"map","แผนที่",
"margin","ขอบ, ขอบกระดาษ",
"mark","ทำเครื่องหมาย",
"marker","เครื่องหมาย, สิ่งที่ใช้ทำเครื่องหมาย",
"markup",,
"maroon","น้ำตาลแดง",
"marquee",,
"mask","หน้ากาก, พราง",
"master","ต้นฉบับ, ต้นแบบ, แม่แบบ, เค้าโครงหลัก",
"match","เข้ากัน, ตรงกัน",
"matrix","เมทริกซ์, แมทริกซ์",
"Mauritius","มอริเชียส","สาธารณรัฐมอริเชียส (Republic of Mauritius)"
"maximize","ขยายแผ่",
"MB","เมกะไบต์","Megabyte, 1024 kilobytes"
"MDI",,"Memory Display Interface, Multiple Document Interface"
"measurement","การวัด",
"media","สื่อ",
"median","ค่ามัธยฐาน",
"medium","ปานกลาง",
"meeting","การประชุม",
"megabyte","เมกะไบต์",
"member","สมาชิก",
"memo","บันทึกช่วยจำ",
